Time (s),Temperature_tr
6.25e-07,11849.6
6.26e-07,11851.6
6.27e-07,11853.6
6.28e-07,11855.6
6.29e-07,11857.6
6.3e-07,11859.5
6.31e-07,11861.4
6.32e-07,11863.3
6.33e-07,11865.2
6.34e-07,11867.1
6.35e-07,11868.9
6.36e-07,11870.8
6.37e-07,11872.6
6.38e-07,11874.4
6.39e-07,11876.2
6.4e-07,11877.9
6.41e-07,11879.7
6.42e-07,11881.4
6.43e-07,11883.2
6.44e-07,11884.9
6.45e-07,11886.6
6.46e-07,11888.2
6.47e-07,11889.9
6.48e-07,11891.5
6.49e-07,11893.2
6.5e-07,11894.8
6.51e-07,11896.4
6.52e-07,11897.9
6.53e-07,11899.5
6.54e-07,11901.1
6.55e-07,11902.6
6.56e-07,11904.1
6.57e-07,11905.6
6.58e-07,11907.1
6.59e-07,11908.6
6.6e-07,11910.1
6.61e-07,11911.5
6.62e-07,11913.0
6.63e-07,11914.4
6.64e-07,11915.8
6.65e-07,11917.2
6.66e-07,11918.6
6.67e-07,11920.0
6.68e-07,11921.3
6.69e-07,11922.7
6.7e-07,11924.0
6.71e-07,11925.3
6.72e-07,11926.6
6.73e-07,11927.9
6.74e-07,11929.2
6.75e-07,11930.5
6.76e-07,11931.8
6.77e-07,11933.0
6.78e-07,11934.2
6.79e-07,11935.5
6.8e-07,11936.7
6.81e-07,11937.9
6.82e-07,11939.1
6.83e-07,11940.2
6.84e-07,11941.4
6.85e-07,11942.6
6.86e-07,11943.7
6.87e-07,11944.9
6.88e-07,11946.0
6.89e-07,11947.1
6.9e-07,11948.2
6.91e-07,11949.3
6.92e-07,11950.4
6.93e-07,11951.4
6.94e-07,11952.5
6.95e-07,11953.5
6.96e-07,11954.6
6.97e-07,11955.6
6.98e-07,11956.6
6.99e-07,11957.6
7e-07,11958.6
7.01e-07,11959.6
7.02e-07,11960.6
7.03e-07,11961.6
7.04e-07,11962.5
7.05e-07,11963.5
7.06e-07,11964.4
7.07e-07,11965.4
7.08e-07,11966.3
7.09e-07,11967.2
7.1e-07,11968.1
7.11e-07,11969.0
7.12e-07,11969.9
7.13e-07,11970.8
7.14e-07,11971.7
7.15e-07,11972.5
7.16e-07,11973.4
7.17e-07,11974.2
7.18e-07,11975.1
7.19e-07,11975.9
7.2e-07,11976.7
7.21e-07,11977.5
7.22e-07,11978.3
7.23e-07,11979.1
7.24e-07,11979.9
7.25e-07,11980.7
7.26e-07,11981.5
7.27e-07,11982.3
7.28e-07,11983.0
7.29e-07,11983.8
7.3e-07,11984.5
7.31e-07,11985.3
7.32e-07,11986.0
7.33e-07,11986.7
7.34e-07,11987.4
7.35e-07,11988.1
7.36e-07,11988.8
7.37e-07,11989.5
7.38e-07,11990.2
7.39e-07,11990.9
7.4e-07,11991.6
7.41e-07,11992.3
7.42e-07,11992.9
7.43e-07,11993.6
7.44e-07,11994.2
7.45e-07,11994.9
7.46e-07,11995.5
7.47e-07,11996.1
7.48e-07,11996.8
7.49e-07,11997.4
7.5e-07,11998.0
7.51e-07,11998.6
7.52e-07,11999.2
7.53e-07,11999.8
7.54e-07,12000.4
7.55e-07,12001.0
7.56e-07,12001.5
7.57e-07,12002.1
7.58e-07,12002.7
7.59e-07,12003.2
7.6e-07,12003.8
7.61e-07,12004.3
7.62e-07,12004.9
7.63e-07,12005.4
7.64e-07,12005.9
7.65e-07,12006.5
7.66e-07,12007.0
